id,server,arrival_s,start_s,finish_s,wait_s
job-0000,0,0.0,0.0,10.014487070371311,0.0
job-0001,0,16.799435768095783,16.799435768095783,26.707640022319666,0.0
job-0002,0,33.70325032506783,33.70325032506783,44.12220891126085,0.0
job-0003,0,51.039355052489256,51.039355052489256,60.06800960561425,0.0
job-0004,0,75.18075834205067,75.18075834205067,83.4517231729196,0.0
job-0005,0,98.07482969068892,98.07482969068892,109.81197276752233,0.0
job-0006,0,114.37555814086994,114.37555814086994,123.06423262093794,0.0
job-0007,0,135.30730547800798,135.30730547800798,146.79208164624657,0.0
job-0008,0,152.56577478043903,152.56577478043903,164.576334180227,0.0
job-0009,0,176.31526221626015,176.31526221626015,187.9978730552237,0.0
job-0010,0,200.24787638429893,200.24787638429893,209.82157957045234,0.0
job-0011,0,217.53487959455413,217.53487959455413,225.81738216152416,0.0
job-0012,0,237.8806209553253,237.8806209553253,246.5852553873985,0.0
job-0013,0,261.00281571563727,261.00281571563727,271.8972811650546,0.0
job-0014,0,278.63642033913914,278.63642033913914,287.5124792023608,0.0
job-0015,0,300.355928895968,300.355928895968,311.901495402061,0.0
job-0016,0,320.82257912573397,320.82257912573397,329.5913117499456,0.0
job-0017,0,343.0455204884989,343.0455204884989,351.9353494083532,0.0
job-0018,0,360.9747387041595,360.9747387041595,372.1503031373962,0.0
job-0019,0,384.1652559551849,384.1652559551849,395.3547738967946,0.0
job-0020,0,401.65464847409197,401.65464847409197,410.3908237667902,0.0
job-0021,0,422.6794082106002,422.6794082106002,431.91601395425096,0.0
job-0022,0,446.0989938227017,446.0989938227017,456.8689168321945,0.0
job-0023,0,467.9625625716303,467.9625625716303,476.90103440798504,0.0
job-0024,0,489.23161431955936,489.23161431955936,501.1746706351241,0.0
job-0025,0,507.6710014651843,507.6710014651843,516.167939260441,0.0
job-0026,0,528.0089632603119,528.0089632603119,538.5865454362789,0.0
job-0027,0,548.5930888146298,548.5930888146298,557.3521534439216,0.0
job-0028,0,568.2897264915364,568.2897264915364,577.3761688705637,0.0
