id,server,arrival_s,start_s,finish_s,wait_s
job-0000,0,0.0,0.0,12.32875072109686,0.0
job-0001,0,8.915019382432687,12.32875072109686,23.374159999746176,3.4137313386641726
job-0002,0,18.403577961975387,23.374159999746176,35.92332333117366,4.970582037770789
job-0003,0,29.79291215613685,35.92332333117366,47.890955869197995,6.130411175036812
job-0004,0,39.213424665203554,47.890955869197995,58.18934044958853,8.677531203994441
job-0005,0,51.725782403923354,58.18934044958853,68.23528690679746,6.463558045665174
job-0006,0,63.8526886370532,68.23528690679746,78.89826339987505,4.382598269744257
job-0007,0,72.50587542724085,78.89826339987505,90.3150943005812,6.392387972634197
job-0008,0,82.3056342037717,90.3150943005812,102.57076763435717,8.009460096809491
job-0009,0,93.02114663414241,102.57076763435717,114.8573434835555,9.549621000214756
job-0010,0,101.84443639439695,114.8573434835555,123.95618055955745,13.012907089158546
job-0011,0,111.98848371814663,123.95618055955745,135.30098285730156,11.967696841410827
job-0012,0,123.14663349013854,135.30098285730156,144.4485766375908,12.154349367163022
job-0013,0,135.26834469121926,144.4485766375908,156.06836135706547,9.18023194637155
job-0014,0,147.56920996063488,156.06836135706547,168.71179494360604,8.499151396430591
job-0015,0,156.60956559962705,168.71179494360604,179.79647543741416,12.10222934397899
job-0016,0,167.47726725014147,179.79647543741416,192.1268633081465,12.319208187272693
job-0017,0,176.62092044355728,192.1268633081465,203.15327701455453,15.50594286458923
job-0018,0,186.6763362301376,203.15327701455453,213.4379134008968,16.47694078441694
job-0019,0,196.76053678118248,213.4379134008968,225.69633198466772,16.677376619714323
job-0020,0,208.01863547554507,225.69633198466772,237.192915525361,17.677696509122654
job-0021,0,219.00600198511881,237.192915525361,246.73003863377605,18.186913540242188
job-0022,0,229.39863044019546,246.73003863377605,258.8749259222649,17.331408193580586
job-0023,0,241.42401520125566,258.8749259222649,269.7250822754676,17.450910721009222
job-0024,0,251.179976626988,269.7250822754676,279.50427281569085,18.54510564847962
job-0025,0,260.49166053675947,279.50427281569085,291.71538881799404,19.012612278931385
job-0026,0,271.87016168869934,291.71538881799404,302.07835516108094,19.8452271292947
job-0027,0,280.342445911656,302.07835516108094,312.30583507531253,21.735909249424935
job-0028,0,289.4241285612863,312.30583507531253,321.6768754641888,22.881706514026234
job-0029,0,301.06792546835374,321.6768754641888,333.89622003157405,20.608949995835076
job-0030,0,310.78964690100867,333.89622003157405,344.98029689789934,23.10657313056538
job-0031,0,322.74782504619856,344.98029689789934,356.78689458851153,22.23247185170078
job-0032,0,334.00727262278673,356.78689458851153,366.41812290610386,22.7796219657248
job-0033,0,343.59637198161477,366.41812290610386,377.50276516871196,22.821750924489095
job-0034,0,352.5236695548142,377.50276516871196,389.6930960363935,24.979095613897755
job-0035,0,364.11745619036554,389.6930960363935,400.34032240182927,25.57563984602797
job-0036,0,374.6636757075525,400.34032240182927,409.63206396149184,25.67664669427677
job-0037,0,385.70011168171834,409.63206396149184,418.8191630158462,23.931952279773498
job-0038,0,395.14241261937167,418.8191630158462,429.6186223605349,23.676750396474517
job-0039,0,404.17624606175417,429.6186223605349,440.4760810897003,25.442376298780744
job-0040,0,414.85748554043425,440.4760810897003,451.1840900884785,25.618595549266047
job-0041,0,425.7631805825086,451.1840900884785,462.7209931978903,25.420909505969917
job-0042,0,436.84193265786206,462.7209931978903,474.77202517291306,25.879060540028263
job-0043,0,447.7821563901838,474.77202517291306,485.70895943496475,26.989868782729275
job-0044,0,457.9739178561751,485.70895943496475,497.3397202158843,27.735041578789662
job-0045,0,468.63894634040105,497.3397202158843,507.3347763217306,28.700773875483264
job-0046,0,477.24170352534003,507.3347763217306,516.6190337040426,30.093072796390572
job-0047,0,489.27506389008346,516.6190337040426,529.0958893831595,27.343969813959177
job-0048,0,497.75770705952596,529.0958893831595,538.1789006346628,31.338182323633532
job-0049,0,508.40466502701133,538.1789006346628,547.5684731234634,29.774235607651462
job-0050,0,518.606175506029,547.5684731234634,557.3919724117968,28.962297617434388
job-0051,0,529.3358679975528,557.3919724117968,566.865743416591,28.056104414244032
job-0052,0,539.183399907287,566.865743416591,578.6071965678491,27.68234350930402
job-0053,0,548.7081346778245,578.6071965678491,587.8359984509993,29.89906189002454
job-0054,0,560.7431479074844,587.8359984509993,600.6543693307369,27.092850543514942
job-0055,0,571.6899741941204,600.6543693307369,610.0964768661534,28.96439513661653
job-0056,0,583.42187920535,610.0964768661534,620.441715193266,26.67459766080333
job-0057,0,593.7066590500543,620.441715193266,629.6908546351259,26.735056143211636
job-0058,0,604.1157658968511,629.6908546351259,638.8262002943823,25.575088738274758
job-0059,0,616.3082398086672,638.8262002943823,649.076686903324,22.517960485715093
job-0060,0,628.1852489783834,649.076686903324,659.7201955628886,20.891437924940647
job-0061,0,639.7473647701235,659.7201955628886,669.739010684792,19.972830792765194
job-0062,0,649.3775730336334,669.739010684792,680.4624228101038,20.361437651158553
job-0063,0,660.1893500397098,680.4624228101038,691.3993528314468,20.273072770394037
job-0064,0,668.6720196085215,691.3993528314468,703.9100681830595,22.727333222925267
job-0065,0,678.4099808223573,703.9100681830595,712.9635238553551,25.500087360702196
job-0066,0,691.0420874332945,712.9635238553551,723.2656000536605,21.92143642206065
job-0067,0,702.2884426904857,723.2656000536605,735.7525501178364,20.977157363174797
job-0068,0,713.3906060768437,735.7525501178364,746.7623503581292,22.36194404099274
job-0069,0,725.3279297810918,746.7623503581292,758.022088589173,21.434420577037372
job-0070,0,737.1067398389192,758.022088589173,770.4108299173699,20.91534875025377
job-0071,0,748.6918506220386,770.4108299173699,781.0075857551801,21.718979295331337
job-0072,0,760.9155850035953,781.0075857551801,792.0442832668391,20.092000751584806
job-0073,0,771.6185480653636,792.0442832668391,802.2036516412693,20.425735201475504
job-0074,0,782.4205118454984,802.2036516412693,813.0166591176755,19.78313979577092
job-0075,0,793.6044909904826,813.0166591176755,824.1564826190796,19.4121681271929
job-0076,0,804.2571198173121,824.1564826190796,834.4585764953406,19.899362801767552
job-0077,0,814.3412989823802,834.4585764953406,845.4495677895769,20.117277512960413
job-0078,0,824.7799487146613,845.4495677895769,857.4158118293769,20.66961907491566
job-0079,0,833.8256392213409,857.4158118293769,868.9395818980115,23.590172608036028
job-0080,0,842.8053647127919,868.9395818980115,881.5392713817422,26.134217185219654
job-0081,0,853.8725698436316,881.5392713817422,891.5650397221186,27.6667015381106
job-0082,0,863.2918603238456,891.5650397221186,903.5769792027979,28.273179398272987
job-0083,0,873.8031950154397,903.5769792027979,914.5375888652881,29.773784187358274
job-0084,0,883.5754607335188,914.5375888652881,925.7723232190318,30.962128131769305
job-0085,0,894.2702603445344,925.7723232190318,935.319671802323,31.50206287449737
job-0086,0,905.2121736495345,935.319671802323,944.6116975576191,30.10749815278848
job-0087,0,916.698709577583,944.6116975576191,955.1877191278063,27.912987980036064
job-0088,0,926.2687967485645,955.1877191278063,965.6984147745355,28.91892237924185
job-0089,0,935.2801517980788,965.6984147745355,977.715754447208,30.41826297645673
job-0090,0,945.727397464798,977.715754447208,990.3650782611306,31.988356982410096
job-0091,0,954.7785373786799,990.3650782611306,999.6086762780097,35.58654088245078
job-0092,0,963.6341186312029,999.6086762780097,1011.4885715434968,35.97455764680683
job-0093,0,972.5460189948013,1011.4885715434968,1021.6113955912988,38.94255254869552
job-0094,0,982.5679128957332,1021.6113955912988,1032.6882974807615,39.04348269556556
job-0095,0,991.5266768183867,1032.6882974807615,1043.5660379398566,41.161620662374844
job-0096,0,1000.45772910947,1043.5660379398566,1053.948443217108,43.10830883038659
job-0097,0,1010.9612650519855,1053.948443217108,1064.392351409556,42.98717816512249
job-0098,0,1021.1681721348524,1064.392351409556,1074.852357778691,43.224179274703715
job-0099,0,1032.053743628058,1074.852357778691,1086.4738453277214,42.79861415063283
job-0100,0,1042.302628591249,1086.4738453277214,1095.962633420377,44.17121673647239
job-0101,0,1051.8966293398203,1095.962633420377,1106.8517457661017,44.066004080556695
job-0102,0,1062.9064723431682,1106.8517457661017,1118.9079475797205,43.9452734229335
job-0103,0,1071.5392980393483,1118.9079475797205,1129.9790558855702,47.36864954037219
job-0104,0,1081.3108519590107,1129.9790558855702,1142.0179261133433,48.6682039265595
job-0105,0,1093.150416706307,1142.0179261133433,1152.1864399105389,48.86750940703632
job-0106,0,1104.7462538451741,1152.1864399105389,1163.3832317744561,47.44018606536474
job-0107,0,1116.592272288893,1163.3832317744561,1175.2452467096514,46.790959485563235
job-0108,0,1129.0420418296326,1175.2452467096514,1184.7505525823697,46.2032048800188
job-0109,0,1137.8102917084784,1184.7505525823697,1197.3482305747746,46.94026087389125
job-0110,0,1148.4975651796565,1197.3482305747746,1209.6158330182034,48.850665395118085
job-0111,0,1158.773117028086,1209.6158330182034,1221.0438078711843,50.84271599011731
job-0112,0,1169.0195565966462,1221.0438078711843,1230.1259586386539,52.024251274538074
job-0113,0,1179.556087200942,1230.1259586386539,1240.598204293553,50.569871437711754
job-0114,0,1189.6071763818697,1240.598204293553,1249.6792510965024,50.991027911683204
job-0115,0,1199.7204621119279,1249.6792510965024,1261.9337187551514,49.95878898457454
job-0116,0,1209.780790545289,1261.9337187551514,1271.088105619059,52.152928209862466
job-0117,0,1218.60465286768,1271.088105619059,1280.983302100925,52.48345275137899
job-0118,0,1230.0827203358854,1280.983302100925,1290.209150030286,50.90058176503953
job-0119,0,1240.5751452600543,1290.209150030286,1299.3182332989675,49.63400477023174
job-0120,0,1252.792185181653,1299.3182332989675,1309.2756230178675,46.52604811731453
job-0121,0,1263.4046751776648,1309.2756230178675,1318.646589400615,45.87094784020269
job-0122,0,1275.4373491847778,1318.646589400615,1329.773213798408,43.209240215837326
job-0123,0,1284.7719870797462,1329.773213798408,1339.61188335934,45.00122671866188
job-0124,0,1295.5896262655729,1339.61188335934,1351.5032076804166,44.022257093767166
job-0125,0,1306.4609173401695,1351.5032076804166,1364.1827344421886,45.042290340247064
job-0126,0,1317.570661088868,1364.1827344421886,1376.663289816474,46.61207335332051
job-0127,0,1328.976660162398,1376.663289816474,1386.7659339963789,47.68662965407589
job-0128,0,1337.4685706541711,1386.7659339963789,1399.61458497037,49.297363342207746
job-0129,0,1349.8441831610237,1399.61458497037,1411.3045675059645,49.77040180934637
job-0130,0,1359.24916933181,1411.3045675059645,1423.8702411507297,52.05539817415456
job-0131,0,1370.152102680322,1423.8702411507297,1435.2460412064877,53.718138470407666
job-0132,0,1381.3113289721866,1435.2460412064877,1445.396494304469,53.93471223430106
job-0133,0,1389.8101952199647,1445.396494304469,1454.429573523718,55.58629908450416
job-0134,0,1401.3410186917745,1454.429573523718,1465.2745445119538,53.08855483194361
job-0135,0,1413.0793505150841,1465.2745445119538,1477.2127117315183,52.19519399686965
job-0136,0,1425.4434497219013,1477.2127117315183,1487.3867279566864,51.76926200961702
job-0137,0,1433.9522735952307,1487.3867279566864,1498.6152017493457,53.434454361455664
job-0138,0,1446.4252210246052,1498.6152017493457,1511.4360727301544,52.18998072474051
job-0139,0,1458.7114113860775,1511.4360727301544,1522.5170952911292,52.72466134407682
job-0140,0,1467.5631130245981,1522.5170952911292,1533.541135290989,54.95398226653106
job-0141,0,1478.2251568341035,1533.541135290989,1542.9137141241029,55.31597845688543
job-0142,0,1489.647465453729,1542.9137141241029,1552.189204035019,53.2662486703739
job-0143,0,1501.8758652161905,1552.189204035019,1561.904709516302,50.31333881882847
job-0144,0,1513.140495370178,1561.904709516302,1573.5575729386949,48.764214146124004
job-0145,0,1523.3422714465432,1573.5575729386949,1585.6166443431332,50.21530149215164
job-0146,0,1535.5940698533884,1585.6166443431332,1595.0837424811602,50.022574489744784
job-0147,0,1544.220104387603,1595.0837424811602,1608.0295708885747,50.863638093557256
job-0148,0,1553.3838813678271,1608.0295708885747,1619.6697251291578,54.64568952074751
job-0149,0,1565.797659533454,1619.6697251291578,1628.7514559513297,53.872065595703816
job-0150,0,1577.2377028994154,1628.7514559513297,1638.2219473646576,51.513753051914364
job-0151,0,1586.4701474899819,1638.2219473646576,1649.5722521188632,51.751799874675726
job-0152,0,1598.9904134566405,1649.5722521188632,1661.806848584942,50.58183866222271
job-0153,0,1609.5353195924115,1661.806848584942,1673.086172361217,52.27152899253042
job-0154,0,1618.4402080074012,1673.086172361217,1682.2656806633604,54.64596435381577
job-0155,0,1629.543481949154,1682.2656806633604,1693.2212519084808,52.72219871420634
job-0156,0,1637.9891362291921,1693.2212519084808,1703.4481027819609,55.232115679288654
job-0157,0,1648.7854432207087,1703.4481027819609,1715.888158279674,54.66265956125221
job-0158,0,1659.0748928853322,1715.888158279674,1725.1226180661643,56.81326539434167
job-0159,0,1670.3706624700806,1725.1226180661643,1737.2383773636166,54.75195559608369
job-0160,0,1680.8984352208392,1737.2383773636166,1749.2882618011247,56.33994214277732
job-0161,0,1692.1934788978958,1749.2882618011247,1760.8483267558663,57.09478290322886
job-0162,0,1704.3529717075328,1760.8483267558663,1771.687775116648,56.49535504833352
job-0163,0,1713.259830117346,1771.687775116648,1782.0196652670245,58.4279449993021
job-0164,0,1723.075153777714,1782.0196652670245,1791.741567372903,58.94451148931057
job-0165,0,1734.2550164818051,1791.741567372903,1804.2449118214454,57.48655089109798
job-0166,0,1742.7742112190347,1804.2449118214454,1814.4366382401697,61.470700602410716
job-0167,0,1753.8261496158325,1814.4366382401697,1825.112788764861,60.61048862433722
job-0168,0,1763.6385305551298,1825.112788764861,1837.3449574096855,61.47425820973126
job-0169,0,1776.0559414982513,1837.3449574096855,1847.1327324651413,61.28901591143426
job-0170,0,1784.8824227587972,1847.1327324651413,1857.493601922994,62.25030970634407
job-0171,0,1794.345162372406,1857.493601922994,1868.0658928007704,63.14843955058791
job-0172,0,1803.5324928965165,1868.0658928007704,1878.8765580696063,64.53339990425388
job-0173,0,1815.5112652273046,1878.8765580696063,1891.8272144594557,63.36529284230164
job-0174,0,1824.3359041593787,1891.8272144594557,1901.4653363793977,67.49131030007698
job-0175,0,1835.2886608033862,1901.4653363793977,1914.0545378306851,66.17667557601158
job-0176,0,1844.8484899187529,1914.0545378306851,1923.5221370411464,69.20604791193227
job-0177,0,1853.9927356674425,1923.5221370411464,1933.4903839217204,69.52940137370388
job-0178,0,1862.852043949932,1933.4903839217204,1943.7658335723852,70.63833997178835
job-0179,0,1875.251479508295,1943.7658335723852,1954.3710900681613,68.51435406409018
job-0180,0,1885.4894941536597,1954.3710900681613,1965.8351269069353,68.88159591450153
job-0181,0,1897.18873831346,1965.8351269069353,1976.5881999885555,68.64638859347542
job-0182,0,1907.3618627327146,1976.5881999885555,1988.0428826667908,69.22633725584092
job-0183,0,1919.9517621312234,1988.0428826667908,1998.2797746579024,68.09112053556737
job-0184,0,1928.5680922139213,1998.2797746579024,2009.0649087012969,69.71168244398109
job-0185,0,1940.4073128267414,2009.0649087012969,2022.0330668926608,68.65759587455545
job-0186,0,1951.5356786828906,2022.0330668926608,2031.5910235359834,70.49738820977018
job-0187,0,1960.9013711891537,2031.5910235359834,2043.169416415067,70.68965234682969
job-0188,0,1969.7038565899873,2043.169416415067,2054.542020825531,73.46555982507971
job-0189,0,1982.207077300375,2054.542020825531,2066.181466609784,72.33494352515595
job-0190,0,1993.8873782365195,2066.181466609784,2076.99284322801,72.29408837326446
job-0191,0,2003.7148868051554,2076.99284322801,2087.853237910949,73.27795642285446
job-0192,0,2014.4531217239748,2087.853237910949,2097.9126571044726,73.40011618697395
job-0193,0,2023.0532687631971,2097.9126571044726,2108.5552719371003,74.85938834127546
job-0194,0,2035.5842330707949,2108.5552719371003,2120.2881522644975,72.97103886630543
job-0195,0,2046.8586138311446,2120.2881522644975,2131.4713495894302,73.42953843335295
job-0196,0,2056.435612673408,2131.4713495894302,2141.9885206895024,75.03573691602242
job-0197,0,2068.7496956283244,2141.9885206895024,2152.0246562414277,73.23882506117798
job-0198,0,2080.3998829336606,2152.0246562414277,2163.7239535779886,71.6247733077671
job-0199,0,2090.890342827009,2163.7239535779886,2175.5342006123074,72.83361075097946
job-0200,0,2102.173142150535,2175.5342006123074,2184.546138197155,73.36105846177225
job-0201,0,2110.7707401846365,2184.546138197155,2194.154901624402,73.77539801251851
job-0202,0,2119.6227386861565,2194.154901624402,2205.1962778137004,74.53216293824562
job-0203,0,2129.021245028282,2205.1962778137004,2215.9356768371968,76.17503278541835
job-0204,0,2140.3867766157173,2215.9356768371968,2226.271804430873,75.54890022147947
job-0205,0,2150.542623149383,2226.271804430873,2238.5677270694464,75.72918128149013
job-0206,0,2162.1852366818484,2238.5677270694464,2248.8173447524327,76.38249038759795
job-0207,0,2174.6104377533293,2248.8173447524327,2261.551849226439,74.20690699910347
