time_s,V_A,P_A,f_o,f_c,p_o,p_c,z
0,1,760,0.1368,0.05263,40,46,4.4219e-07
0.02004008016032064,1.0633627275895654,759.869975079311,0.1368432824090209,0.05259117852313814,42.81235064679027,37.15957520435466,0.0002589774722078984
0.04008016032064128,1.1237948473310384,759.7465547332331,0.13699259377698084,0.0524736132070122,45.977923623253126,31.630257862605024,0.00047061184182689043
0.06012024048096192,1.1814457619363665,759.6294272202543,0.1372312639413857,0.05229086674324048,49.58221289321831,28.168216528483487,0.0006523845972229178
0.08016032064128256,1.2364574644358528,759.5182941200786,0.13754572996492953,0.052053597932155186,53.722778349933016,25.99446831979099,0.0008149318040170141
0.1002004008016032,1.2889648963933482,759.4128702898026,0.1379248050825028,0.05177037906353152,58.49639249176474,24.621456250208702,0.0009648807402443359
0.12024048096192384,1.339096288714689,759.3128835879019,0.13835915257128414,0.05144823648312407,63.96348477671978,23.744287998720026,0.0011063508566690496
0.1402805611222445,1.3869734858078748,759.2180744342587,0.1388408903995584,0.05109302004599206,70.0753332537823,23.17253255178251,0.0012418943965003054
0.16032064128256512,1.4327122540709862,759.1281952360043,0.139363277799385,0.05070966387534613,76.57258447592663,22.78745298360152,0.0013730856771816925
0.18036072144288576,1.4764225753475637,759.0430097217485,0.13992045893455826,0.050302375760674777,82.93872093836207,22.515194828015268,0.0015008900618670566
0.2004008016032064,1.5182089260438751,758.9622923051309,0.14050726872333136,0.04987477716249967,88.54628855496719,22.309980422536132,0.0016258948372881742
0.22044088176352705,1.558170542856289,758.885827643013,0.14111912019964098,0.049430006974385245,92.96567987004546,22.14357719955905,0.0017484535557476689
0.24048096192384769,1.5964016754401011,758.8134104080046,0.14175196137363807,0.048970799135520104,96.14724965976494,21.998700650649415,0.0018687761465762186
0.2605210420841683,1.6329918268730435,758.7448450910298,0.14240225021037373,0.04849954335073028,98.3234566851297,21.86488322310668,0.001986985074360933
0.280561122244489,1.6680259825720358,758.6799456759203,0.14306691014720557,0.04801833519655719,99.80544608711276,21.73588933598244,0.002103150242680861
0.3006012024048096,1.701584827828052,758.6185351940454,0.14374326787194272,0.04752901826801332,100.85554552264351,21.608099756733637,0.002217310604524881
0.32064128256513025,1.7337449552023063,758.5604452383276,0.14442898982809263,0.04703321945944389,101.654384392098,21.47950301086726,0.002329487474858045
0.3406813627254509,1.7645790614306927,758.5055154952889,0.1451220276467745,0.04653237825919421,102.31352936119353,21.349067203253487,0.002439692666294799
0.3607214428857715,1.7941561353443172,758.4535933120053,0.14582057440886212,0.04602777113899953,102.89763045430321,21.216349564221645,0.0025479334073574204
0.3807615230460922,1.8225416359699917,758.4045333002825,0.1465230301855769,0.04552053194211084,103.4426042847014,21.08125474134862,0.0026542152642790974
0.4008016032064128,1.849797663048369,758.3581969686614,0.14722797449260733,0.045011669133758904,103.96774413767594,20.94388578085202,0.002758543831046047
0.42084168336673344,1.8759831180606248,758.3144523815477,0.14793414392754597,0.044502080442542384,104.48305100747375,20.804452988822465,0.002860925663641488
0.4408817635270541,1.901153858981045,758.273173835657,0.14864041352523674,0.04399256546690613,104.99346127416271,20.663218689001685,0.002961368754253275
0.4609218436873747,1.9253628441362327,758.2342415612595,0.14934578114039193,0.043483836460584666,105.50120900481404,20.52046428154804,0.0030598827317088817
0.48096192384769537,1.9486602798146264,758.1975414171526,0.15004935367656652,0.04297652798099849,106.00712420078099,20.376471079549592,0.0031564788933896326
0.501002004008016,1.9710937398824202,758.162964643646,0.1507503359324604,0.04247120476475009,106.5113278223318,20.231509502395436,0.003251170158181271
