id,server,arrival_s,start_s,finish_s,wait_s
job-0000,0,0.0,0.0,10.014487070371311,0.0
job-0001,0,8.841808298997783,10.014487070371311,19.922691324595192,1.172678771373528
job-0002,0,17.738552802667286,19.922691324595192,30.341649910788213,2.184138521927906
job-0003,0,26.862818448678567,30.341649910788213,39.37030446391321,3.478831462109646
job-0004,0,39.568820180026684,39.568820180026684,47.83978501089561,0.0
job-0005,0,51.61833141615209,51.61833141615209,63.35547449298551,0.0
job-0006,0,60.19766217940526,63.35547449298551,72.04414897305351,3.1578123135802443
job-0007,0,71.21437130421477,72.04414897305351,83.52892514129212,0.8297776688387444
job-0008,0,80.29777620023111,83.52892514129212,95.5394845410801,3.231148941061008
job-0009,0,92.79750642961065,95.5394845410801,107.22209538004364,2.74197811146945
job-0010,0,105.39361914963106,107.22209538004364,116.79579856619705,1.8284762304125763
job-0011,0,114.49204189187064,116.79579856619705,125.07830113316707,2.303756674326408
job-0012,0,125.2003268185923,125.2003268185923,133.9049612506655,0.0
job-0013,0,137.36990300823018,137.36990300823018,148.26436845764755,0.0
job-0014,0,146.6507475469154,148.26436845764755,157.1404273208692,1.613620910732152
job-0015,0,158.08206783998324,158.08206783998324,169.62763434607623,0.0
job-0016,0,168.85398901354426,169.62763434607623,178.3963669702879,0.7736453325319701
job-0017,0,180.55027394131528,180.55027394131528,189.44010286116963,0.0
job-0018,0,189.98670458113665,189.98670458113665,201.16226901437332,0.0
job-0019,0,202.19223997641316,202.19223997641316,213.3817579180229,0.0
job-0020,0,211.3971834074169,213.3817579180229,222.11793321072116,1.9845745106060235
job-0021,0,222.46284642663173,222.46284642663173,231.69945217028248,0.0
job-0022,0,234.78894411721149,234.78894411721149,245.55886712670429,0.0
job-0023,0,246.29608556401604,246.29608556401604,255.23455740037076,0.0
job-0024,0,257.49032332608397,257.49032332608397,269.4333796416487,0.0
job-0025,0,267.1952639290445,269.4333796416487,277.93031743690545,2.2381157126042126
job-0026,0,277.8994543475327,277.93031743690545,288.5078996128724,0.030863089372758168
job-0027,0,288.73320463927894,288.73320463927894,297.4922692685706,0.0
job-0028,0,299.0998560481771,299.0998560481771,308.1862984272044,0.0
job-0029,0,311.0129533347924,311.0129533347924,321.9791693077509,0.0
job-0030,0,320.61489682247674,321.9791693077509,330.8146880309448,1.3642724852741708
job-0031,0,331.7555302147084,331.7555302147084,343.7213977836174,0.0
job-0032,0,342.2549609343162,343.7213977836174,354.63502184882924,1.4664368493012034
job-0033,0,351.1688709346314,354.63502184882924,363.8379466982821,3.46615091419784
job-0034,0,361.8774958806201,363.8379466982821,372.6149143244776,1.9604508176620357
job-0035,0,373.4785659641853,373.4785659641853,382.694693096985,0.0
job-0036,0,382.0472416432782,382.694693096985,391.4099434931683,0.6474514537068217
job-0037,0,391.58188220329396,391.58188220329396,402.864373471942,0.0
job-0038,0,401.2206747796802,402.864373471942,412.88470737185366,1.6436986922617507
job-0039,0,410.5281753590202,412.88470737185366,422.82959690933245,2.3565320128334406
job-0040,0,419.2763513908054,422.82959690933245,430.88233131831333,3.553245518527035
job-0041,0,431.6552799813639,431.6552799813639,441.6184587696285,0.0
job-0042,0,442.3091161353009,442.3091161353009,453.21268160590205,0.0
job-0043,0,452.3010851923157,453.21268160590205,462.70014624567335,0.9115964135863237
job-0044,0,460.8337885893223,462.70014624567335,471.7142939340733,1.866357656351056
job-0045,0,470.3687258566501,471.7142939340733,481.9721119127035,1.345568077423195
job-0046,0,482.7227517526685,482.7227517526685,494.60786556402525,0.0
job-0047,0,493.4532913632019,494.60786556402525,504.5603933138876,1.1545742008233333
job-0048,0,504.19160501406253,504.5603933138876,514.4193501293771,0.3687882998250416
job-0049,0,514.2674483515175,514.4193501293771,525.1762418740383,0.15190177785962078
job-0050,0,524.2979932070505,525.1762418740383,534.0700919271972,0.8782486669878153
job-0051,0,532.9552623840074,534.0700919271972,546.0258725073352,1.114829543189785
job-0052,0,541.9146654286544,546.0258725073352,554.8103978826026,4.1112070786807635
job-0053,0,554.0090440256355,554.8103978826026,564.3808798301518,0.8013538569671255
job-0054,0,564.9145165007725,564.9145165007725,573.2397626498002,0.0
job-0055,0,576.1972897855078,576.1972897855078,586.8448034657328,0.0
job-0056,0,586.384477454657,586.8448034657328,597.6745092260493,0.4603260110757219
job-0057,0,595.8020212380429,597.6745092260493,606.0404104397762,1.8724879880063554
job-0058,0,606.3650498779327,606.3650498779327,615.0748422927085,0.0
job-0059,0,616.8855378954213,616.8855378954213,626.5285659124575,0.0
job-0060,0,628.8456195420735,628.8456195420735,640.7626595969253,0.0
job-0061,0,640.963273249936,640.963273249936,652.68119851819,0.0
job-0062,0,652.4035085304588,652.68119851819,663.7644858541883,0.2776899877311507
job-0063,0,662.293015854742,663.7644858541883,674.7408132508677,1.471469999446299
job-0064,0,673.1825476783538,674.7408132508677,686.5885046391392,1.5582655725139603
job-0065,0,683.610397075299,686.5885046391392,696.9586770014874,2.978107563840126
job-0066,0,693.015133820315,696.9586770014874,708.4754461969136,3.9435431811724584
job-0067,0,702.1953076841412,708.4754461969136,719.8218417687988,6.280138512772396
job-0068,0,712.9729599715677,719.8218417687988,728.5213703375487,6.848881797231115
job-0069,0,723.5342721653969,728.5213703375487,740.48519712167,4.987098172151718
job-0070,0,735.6470344670258,740.48519712167,750.0471324087396,4.838162654644179
job-0071,0,745.2243455210661,750.0471324087396,760.5124050670909,4.822786887673487
job-0072,0,755.8395852610822,760.5124050670909,769.5571463252221,4.672819806008647
job-0073,0,764.4987834862077,769.5571463252221,778.6066613234348,5.058362839014421
job-0074,0,775.1805273696973,778.6066613234348,786.845302132441,3.4261339537374624
job-0075,0,786.4023818603283,786.845302132441,797.9914381162848,0.44292027211270124
job-0076,0,797.5835440187305,797.9914381162848,807.3574155434706,0.4078940975542764
