id,server,arrival_s,start_s,finish_s,wait_s
job-0000,0,0.0,0.0,11.0,0.0
job-0001,1,0.0,0.0,11.0,0.0
job-0002,2,0.0,0.0,11.0,0.0
job-0003,3,0.0,0.0,11.0,0.0
job-0004,0,0.0,11.0,22.0,11.0
job-0005,1,0.0,11.0,22.0,11.0
job-0006,2,0.0,11.0,22.0,11.0
job-0007,3,0.0,11.0,22.0,11.0
job-0008,0,0.0,22.0,33.0,22.0
job-0009,1,0.0,22.0,33.0,22.0
job-0010,2,0.0,22.0,33.0,22.0
job-0011,3,0.0,22.0,33.0,22.0
job-0012,0,0.0,33.0,44.0,33.0
job-0013,1,0.0,33.0,44.0,33.0
job-0014,2,0.0,33.0,44.0,33.0
job-0015,3,0.0,33.0,44.0,33.0
job-0016,0,0.0,44.0,55.0,44.0
job-0017,1,0.0,44.0,55.0,44.0
job-0018,2,0.0,44.0,55.0,44.0
job-0019,3,0.0,44.0,55.0,44.0
job-0020,0,0.0,55.0,66.0,55.0
job-0021,1,0.0,55.0,66.0,55.0
job-0022,2,0.0,55.0,66.0,55.0
job-0023,3,0.0,55.0,66.0,55.0
job-0024,0,0.0,66.0,77.0,66.0
job-0025,1,0.0,66.0,77.0,66.0
job-0026,2,0.0,66.0,77.0,66.0
job-0027,3,0.0,66.0,77.0,66.0
job-0028,0,0.0,77.0,88.0,77.0
job-0029,1,0.0,77.0,88.0,77.0
job-0030,2,0.0,77.0,88.0,77.0
job-0031,3,0.0,77.0,88.0,77.0
job-0032,0,0.0,88.0,99.0,88.0
job-0033,1,0.0,88.0,99.0,88.0
job-0034,2,0.0,88.0,99.0,88.0
job-0035,3,0.0,88.0,99.0,88.0
job-0036,0,0.0,99.0,110.0,99.0
job-0037,1,0.0,99.0,110.0,99.0
job-0038,2,0.0,99.0,110.0,99.0
job-0039,3,0.0,99.0,110.0,99.0
job-0040,0,142.85714285714286,142.85714285714286,153.85714285714286,0.0
job-0041,1,142.85714285714286,142.85714285714286,153.85714285714286,0.0
job-0042,2,142.85714285714286,142.85714285714286,153.85714285714286,0.0
job-0043,3,142.85714285714286,142.85714285714286,153.85714285714286,0.0
job-0044,0,142.85714285714286,153.85714285714286,164.85714285714286,11.0
job-0045,1,142.85714285714286,153.85714285714286,164.85714285714286,11.0
job-0046,2,142.85714285714286,153.85714285714286,164.85714285714286,11.0
job-0047,3,142.85714285714286,153.85714285714286,164.85714285714286,11.0
job-0048,0,142.85714285714286,164.85714285714286,175.85714285714286,22.0
job-0049,1,142.85714285714286,164.85714285714286,175.85714285714286,22.0
job-0050,2,142.85714285714286,164.85714285714286,175.85714285714286,22.0
job-0051,3,142.85714285714286,164.85714285714286,175.85714285714286,22.0
job-0052,0,142.85714285714286,175.85714285714286,186.85714285714286,33.0
job-0053,1,142.85714285714286,175.85714285714286,186.85714285714286,33.0
job-0054,2,142.85714285714286,175.85714285714286,186.85714285714286,33.0
job-0055,3,142.85714285714286,175.85714285714286,186.85714285714286,33.0
job-0056,0,142.85714285714286,186.85714285714286,197.85714285714286,44.0
job-0057,1,142.85714285714286,186.85714285714286,197.85714285714286,44.0
job-0058,2,142.85714285714286,186.85714285714286,197.85714285714286,44.0
job-0059,3,142.85714285714286,186.85714285714286,197.85714285714286,44.0
job-0060,0,142.85714285714286,197.85714285714286,208.85714285714286,55.0
job-0061,1,142.85714285714286,197.85714285714286,208.85714285714286,55.0
job-0062,2,142.85714285714286,197.85714285714286,208.85714285714286,55.0
job-0063,3,142.85714285714286,197.85714285714286,208.85714285714286,55.0
job-0064,0,142.85714285714286,208.85714285714286,219.85714285714286,66.0
job-0065,1,142.85714285714286,208.85714285714286,219.85714285714286,66.0
job-0066,2,142.85714285714286,208.85714285714286,219.85714285714286,66.0
job-0067,3,142.85714285714286,208.85714285714286,219.85714285714286,66.0
job-0068,0,142.85714285714286,219.85714285714286,230.85714285714286,77.0
job-0069,1,142.85714285714286,219.85714285714286,230.85714285714286,77.0
job-0070,2,142.85714285714286,219.85714285714286,230.85714285714286,77.0
job-0071,3,142.85714285714286,219.85714285714286,230.85714285714286,77.0
job-0072,0,142.85714285714286,230.85714285714286,241.85714285714286,88.0
job-0073,1,142.85714285714286,230.85714285714286,241.85714285714286,88.0
job-0074,2,142.85714285714286,230.85714285714286,241.85714285714286,88.0
job-0075,3,142.85714285714286,230.85714285714286,241.85714285714286,88.0
job-0076,0,142.85714285714286,241.85714285714286,252.85714285714286,99.0
job-0077,1,142.85714285714286,241.85714285714286,252.85714285714286,99.0
job-0078,2,142.85714285714286,241.85714285714286,252.85714285714286,99.0
job-0079,3,142.85714285714286,241.85714285714286,252.85714285714286,99.0
job-0080,0,285.7142857142857,285.7142857142857,296.7142857142857,0.0
job-0081,1,285.7142857142857,285.7142857142857,296.7142857142857,0.0
job-0082,2,285.7142857142857,285.7142857142857,296.7142857142857,0.0
job-0083,3,285.7142857142857,285.7142857142857,296.7142857142857,0.0
job-0084,0,285.7142857142857,296.7142857142857,307.7142857142857,11.0
job-0085,1,285.7142857142857,296.7142857142857,307.7142857142857,11.0
job-0086,2,285.7142857142857,296.7142857142857,307.7142857142857,11.0
job-0087,3,285.7142857142857,296.7142857142857,307.7142857142857,11.0
job-0088,0,285.7142857142857,307.7142857142857,318.7142857142857,22.0
job-0089,1,285.7142857142857,307.7142857142857,318.7142857142857,22.0
job-0090,2,285.7142857142857,307.7142857142857,318.7142857142857,22.0
