time_s,P_L_mmHg,dP_Ldt_source_mmHg_per_s,dP_Ldt_analytic_mmHg_per_s,derivative_error_mmHg_per_s
2.565130260521042,753.2656810775148,-5.886458150082467,0.4580920492405191,-6.344550199322986
2.5851703406813624,753.2750138753142,-5.9002726403526795,0.47327194630572095,-6.373544586658401
2.6052104208416833,753.284647888093,-5.914308912089585,0.4881517154469821,-6.402460627536567
2.6252505010020037,753.2945770063906,-5.928558064116748,0.5027219205794978,-6.431279984696246
2.6452905811623246,753.3047949336038,-5.943011060258563,0.5169733219301275,-6.45998438218869
2.665330661322645,753.3152951899796,-5.957658735070593,0.5308968818968447,-6.488555616967438
2.685370741482966,753.3260711167246,-5.972491799651889,0.5444837707799833,-6.516975570431873
2.7054108216432864,753.3371158802274,-5.987500847535591,0.5577253723816354,-6.545226219917226
2.7254509018036073,753.3484224763926,-6.002676360654091,0.5706132894696622,-6.573289650123753
2.7454909819639277,753.3599837350819,-6.018008715374967,0.5831393491028398,-6.601148064477807
2.7655310621242486,753.3717923246616,-6.033488188603862,0.5952956078137773,-6.628783796417639
2.785571142284569,753.3838407566518,-6.049104963950429,0.6070743566463062,-6.656179320596735
2.8056112224448895,753.3961213904753,-6.064849137953455,0.6184681260441564,-6.683317263997611
2.8256513026052104,753.4086264383026,-6.0807107263611915,0.629469690587817,-6.710180416949008
2.845691382765531,753.4213479699912,-6.096679670462922,0.6400720735765715,-6.736751744039493
2.8657314629258517,753.4342779181139,-6.1127458434677395,0.6502685514528123,-6.7630143949205515
2.885771543086172,753.4474080830755,-6.128899056926516,0.6600526580658184,-6.788951714992334
2.905811623246493,753.460730138312,-6.145129067192953,0.669418188772302,-6.814547255965255
2.9258517034068134,753.474235635571,-6.16142558191965,0.6783592043711127,-6.839784786290762
2.9458917835671343,753.4879160102695,-6.177778266585048,0.6868700348696171,-6.8646483014546655
2.9659318637274548,753.5017625869251,-6.194176751047123,0.6949452830793512,-6.8891220341264745
2.9859719438877756,753.5157665846576,-6.210610636119663,0.7025798280386794,-6.913190464158342
3.006012024048096,753.5299191227573,-6.227069500166974,0.7097688282602774,-6.9368383284272515
3.0260521042084165,753.5442112263167,-6.243542905712811,0.7165077248013881,-6.960050630514199
3.0460921843687374,753.5586338319223,-6.260020406059362,0.7227922441548997,-6.982812650214262
3.066132264529058,753.5731777934021,-6.2764915519120725,0.7286184009594118,-7.005109952871484
3.0861723446893787,753.5878338876255,-6.292945898006126,0.7339825005265748,-7.026928398532701
3.106212424849699,753.602592820352,-6.3093730097303595,0.7388811411840951,-7.048254150914454
3.12625250501002,753.6174452321263,-6.325762469744436,0.7433112164329252,-7.0690736861773615
3.1462925851703405,753.6323817042122,-6.342103884585046,0.7472699169172647,-7.089373801502311
3.1663326653306614,753.6473927645666,-6.358386891256984,0.7507547322061299,-7.109141623463114
3.186372745490982,753.6624688938454,-6.374601163804896,0.7537634523853558,-7.128364616190252
3.2064128256513023,753.677600531441,-6.390736419861538,0.7562941694590253,-7.147030589320563
3.226452905811623,753.6927780815449,-6.406782427168397,0.7583452785594358,-7.1651277057278335
3.2464929859719436,753.7079919192332,-6.422729010064525,0.7599154789648329,-7.182644489029357
3.2665330661322645,753.7232323965694,-6.438566055939496,0.761003774924272,-7.199569830863768
3.286573146292585,753.7384898487238,-6.4542835216463725,0.761609476289077,-7.21589299793545
3.306613226452906,753.753754600102,-6.4698714398706105,0.7617321989505036,-7.231603638821114
3.3266533066132262,753.7690169704805,-6.485319925450895,0.7613718650833227,-7.246691790534218
3.346693386773547,753.7842672811458,-6.500619181647863,0.7605287031951741,-7.261147884843037
3.3667334669338675,753.7994958610326,-6.515759506356765,0.7592032479816575,-7.274962754338422
3.3867735470941884,753.8146930528554,-6.5307312982600925,0.7573963399872516,-7.288127638247344
3.406813627254509,753.8298492192346,-6.545525062916314,0.7551091250722796,-7.300634187988594
3.4268537074148293,753.8449547488062,-6.560131418780832,0.7523430536862536,-7.312474472467086
3.44689378757515,753.8600000623186,-6.574541103155324,0.7490998799480675,-7.323640983103392
3.4669338677354706,753.8749756187059,-6.588744978061741,0.7453816605336101,-7.334126638595351
3.4869739478957915,753.8898719211394,-6.602734036037208,0.7411907533715149,-7.343924789408723
3.507014028056112,753.9046795230495,-6.616499405846144,0.736529816147867,-7.353029221994011
3.527054108216433,753.9193890341166,-6.630032358106015,0.7314018046208158,-7.361434162726831
3.5470941883767533,753.9339911262263,-6.643324310823108,0.7258099707461682,-7.369134281569276
3.567134268537074,753.9484765393838,-6.656366834834858,0.7197578606151398,-7.376124695449998
3.5871743486973946,753.9628360875874,-6.6691516591552364,0.7132493122055856,-7.382400971360822
3.6072144288577155,753.9770606646532,-6.68167067621985,0.7062884529481241,-7.3879591291679745
3.627254509018036,753.9911412499898,-6.693915947027389,0.6988796971087053,-7.392795644136094
3.6472945891783564,754.0050689143193,-6.705879706174188,0.6910277429892813,-7.39690744916347
3.6673346693386772,754.0188348253389,-6.717554366778704,0.682737569948352,-7.400291936727056
3.6873747494989977,754.032430253323,-6.7289325252927705,0.6740144352432793,-7.40294696053605
3.7074148296593186,754.0458465766587,-6.7400069661966,0.6648638706963693,-7.40487083689297
3.727454909819639,754.059075287313,-6.750770666574547,0.6552916791868367,-7.4060623457613834
3.74749498997996,754.0721079962287,-6.761216800568722,0.6453039309708798,-7.406520731539602
3.7675350701402803,754.084936438644,-6.771338743707646,0.6349069598321936,-7.406245703539839
3.787575150300601,754.0975524793339,-6.7811300771072025,0.624107359065368,-7.405237436172571
3.8076152304609217,754.1099481177691,-6.7905845915411955,0.6129119772947146,-7.4034965688359105
3.8276553106212425,754.1221154931893,-6.799696291378972,0.6013279141311755,-7.401024205510147
3.847695390781563,754.134046889589,-6.808459398387578,0.5893625156700671,-7.397821914057645
3.8677354709418834,754.1457347406092,-6.816868355396059,0.5770233698325145,-7.393891725228573
3.8877755511022043,754.1571716343373,-6.824917829819569,0.5643183015535305,-7.389236131373099
3.9078156312625247,754.168350318006,-6.832602717041055,0.5512553678197927,-7.383858084860847
3.9278557114228456,754.1792637025937,-6.8399181436483785,0.5378428525602608,-7.3777609962086395
3.947895791583166,754.1899048673196,-6.846859470524817,0.5240892613928817,-7.370948731917698
3.967935871743487,754.2002670640322,-6.853422295790985,0.5100033162307018,-7.363425612021686
3.9879759519038074,754.2103437214895,-6.8596024575963055,0.49559394975082605,-7.355196407347131
4.008016032064128,754.2201284495253,-6.865396036758273,0.4808702997297062,-7.34626633648798
4.028056112224449,754.2296150431025,-6.870799359247826,0.4658417032483758,-7.336641062496202
4.04809619238477,754.2387974862471,-6.875808998519242,0.4505176907712908,-7.326326689290532
4.06813627254509,754.247669955864,-6.880421777683112,0.43490798010253207,-7.315329757785644
4.0881763527054105,754.2562268254293,-6.884634771520978,0.4190224702232084,-7.303657241744187
4.108216432865731,754.2644626685587,-6.88844530834037,0.40287123501396704,-7.291316543354337
4.128256513026052,754.2723722624482,-6.891850971669083,0.386464516866589,-7.278315488535672
4.148296593186372,754.2799505911872,-6.8948496017875875,0.369812720188719,-7.2646623219763065
4.168336673346693,754.2871928489377,-6.897439297098632,0.35292640480585524,-7.250365701904488
4.188376753507014,754.2940944429838,-6.899618415333151,0.33581627926478363,-7.235434694597934
4.208416833667335,754.3006509966425,-6.901385574591718,0.31849319404269094,-7.219878768634409
4.228456913827655,754.3068583520408,-6.902739654220879,0.30096813466628203,-7.203707788887161
4.248496993987976,754.3127125727508,-6.903679795523834,0.2832522147452433,-7.186932010269077
4.268537074148297,754.3182099462878,-6.904205402304968,0.2653566689244938,-7.169562071229462
4.288577154308617,754.3233469864625,-6.904316141247944,0.24729284575967203,-7.151608987007616
4.3086172344689375,754.3281204355941,-6.904011942127074,0.22907220052039073,-7.133084142647465
4.328657314629258,754.3325272665741,-6.903292997851846,0.21070628792581547,-7.113999285777662
4.348697394789579,754.3365646847873,-6.902159764344603,0.1922067548171777,-7.09436651916178
4.368737474949899,754.3402301298834,-6.900612960251402,0.17358533277187183,-7.074198293023273
4.38877755511022,754.3435212774007,-6.898653566486294,0.15485383066380637,-7.0535073971501
4.408817635270541,754.3464360402409,-6.896282825609265,0.1360241271747496,-7.0323069527840145
4.428857715430862,754.3489725699912,-6.893502241038262,0.11710816326139944,-7.010610404299661
4.448897795591182,754.3511292580981,-6.89031357609579,0.09811793458295981,-6.988431510678749
4.468937875751503,754.3529047368862,-6.886718852890696,0.07906548389402873,-6.965784336784725
4.488977955911824,754.3542978804262,-6.882720351035834,0.05996289340762728,-6.942683244443462
4.509018036072144,754.3553078052487,-6.878320606202441,0.040822277133194085,-6.919142883335635
4.529058116232465,754.3559338709043,-6.873522408512121,0.0216557731944223,-6.895178181706544
4.5490981963927855,754.3561756803706,-6.868328800767481,0.002475536131806566,-6.870804336899288
4.569138276553106,754.3560330803024,-6.862743076522516,-0.016706270805223522,-6.846036805717293
4.589178356713426,754.3555061611305,-6.85676877799399,-0.03587748337169566,-6.820891294622294
4.609218436873747,754.3545952570034,-6.850409693815115,-0.05502594404111577,-6.795383749773999
4.629258517034068,754.353300945576,-6.84366985663297,-0.07413950971522265,-6.7695303469177475
4.649298597194389,754.3516240476424,-6.836553540551182,-0.09320605942460525,-6.743347481126577
4.669338677354709,754.3495656266168,-6.829065258419473,-0.11221350201527358,-6.7168517564042
4.68937875751503,754.3471269878576,-6.821209758971818,-0.13114978381633563,-6.690059975155482
4.709418837675351,754.3443096778407,-6.812992023815003,-0.15000289628389007,-6.662989127531112
4.729458917835671,754.3411154831779,-6.804417264269523,-0.168760883616312,-6.63565638065321
4.749498997995992,754.3375464294851,-6.795490918064784,-0.18741185033608723,-6.608079067728697
4.7695390781563125,754.3336047800965,-6.786218645890748,-0.2059439688333927,-6.580274677057355
4.789579158316633,754.3292930346303,-6.776606327808168,-0.22434548686663888,-6.552260840941529
4.809619238476953,754.3246139274024,-6.766660059519724,-0.24260473501521324,-6.524055324504511
4.829659318637274,754.319570425694,-6.756386148504393,-0.26071013407971155,-6.4956760144246815
4.849699398797595,754.3141657278683,-6.745791110017531,-0.2786502024249436,-6.467140907592587
4.869739478957916,754.3084032613432,-6.734881662959194,-0.2964135632610732,-6.43846809969812
4.889779559118236,754.3022866804176,-6.723664725613303,-0.3139889518582731,-6.40967577375503
4.909819639278557,754.295819863954,-6.712147411260382,-0.3313652226903138,-6.380782188570068
4.929859719438878,754.2890069129181,-6.700337023666635,-0.34853135650255274,-6.351805667164083
4.949899799599198,754.2818521477794,-6.68824105245222,-0.36547646729985894,-6.3227645851523615
4.969939879759519,754.2743601057701,-6.675867168341668,-0.3821898092500238,-6.293677359091644
4.98997995991984,754.2665355380087,-6.6632232182994535,-0.398660783498286,-6.264562434801167
5.01002004008016,754.2583834064864,-6.650317220553799,-0.4148789448886507,-6.235438275665148
5.03006012024048,754.2499088809207,-6.637157359511872,-0.43083400858774445,-6.206323350924127
5.050100200400801,754.2411173354772,-6.6237519805696,-0.4465158566069965,-6.1772361239626035
5.070140280561122,754.2320143453612,-6.610109584819396,-0.4619145442190105,-6.148195040600386
5.090180360721443,754.2226056832825,-6.596238823659144,-0.47702030626407166,-6.119218517395073
5.110220440881763,754.212897315794,-6.582148493305864,-0.4918235633427724,-6.090324929963091
5.130260521042084,754.2028953995086,-6.567847529217555,-0.5063149278908395,-6.061532601326715
5.150300601202405,754.1926062771951,-6.553345000426711,-0.5204852101323086,-6.032859790294403
5.170340681362725,754.1820364737548,-6.5386501037891644,-0.5343254239072689,-6.004324679881895
5.190380761523046,754.1711926920851,-6.52377215815184,-0.5478267923704844,-5.975945365781356
5.210420841683367,754.1600818088276,-6.508720598443152,-0.5609807535572774,-5.9477398448858745
5.2304609218436875,754.1487108700084,-6.493504969689813,-0.5737789658131442,-5.919726003876669
5.2505010020040075,754.1370870865685,-6.478134920963787,-0.5862133130836578,-5.891921607880129
5.270541082164328,754.1252178297922,-6.462620199263285,-0.5982759100613104,-5.864344289201975
