id,server,arrival_s,start_s,finish_s,wait_s
job-0000,0,0.0,0.0,3.0,0.0
job-0001,1,3.5714285714285716,3.5714285714285716,6.571428571428571,0.0
job-0002,2,7.142857142857143,7.142857142857143,10.142857142857142,0.0
job-0003,3,10.714285714285715,10.714285714285715,13.714285714285715,0.0
job-0004,0,14.285714285714286,14.285714285714286,17.285714285714285,0.0
job-0005,1,17.857142857142858,17.857142857142858,20.857142857142858,0.0
job-0006,2,21.42857142857143,21.42857142857143,64.42857142857143,0.0
job-0007,3,25.0,25.0,28.0,0.0
job-0008,0,28.571428571428573,28.571428571428573,31.571428571428573,0.0
job-0009,1,32.142857142857146,32.142857142857146,35.142857142857146,0.0
job-0010,3,35.714285714285715,35.714285714285715,38.714285714285715,0.0
job-0011,0,39.285714285714285,39.285714285714285,42.285714285714285,0.0
job-0012,1,42.85714285714286,42.85714285714286,85.85714285714286,0.0
job-0013,3,46.42857142857143,46.42857142857143,49.42857142857143,0.0
job-0014,0,50.0,50.0,53.0,0.0
job-0015,3,53.57142857142858,53.57142857142858,56.57142857142858,0.0
job-0016,0,57.142857142857146,57.142857142857146,60.142857142857146,0.0
job-0017,3,60.714285714285715,60.714285714285715,63.714285714285715,0.0
job-0018,0,64.28571428571429,64.28571428571429,67.28571428571429,0.0
job-0019,3,67.85714285714286,67.85714285714286,70.85714285714286,0.0
job-0020,2,71.42857142857143,71.42857142857143,74.42857142857143,0.0
job-0021,0,75.0,75.0,78.0,0.0
job-0022,3,78.57142857142857,78.57142857142857,81.57142857142857,0.0
job-0023,2,82.14285714285715,82.14285714285715,125.14285714285715,0.0
job-0024,0,85.71428571428572,85.71428571428572,88.71428571428572,0.0
job-0025,3,89.28571428571429,89.28571428571429,92.28571428571429,0.0
job-0026,1,92.85714285714286,92.85714285714286,95.85714285714286,0.0
job-0027,0,96.42857142857143,96.42857142857143,99.42857142857143,0.0
job-0028,3,100.0,100.0,143.0,0.0
job-0029,1,103.57142857142858,103.57142857142858,106.57142857142858,0.0
job-0030,0,107.14285714285715,107.14285714285715,110.14285714285715,0.0
job-0031,1,110.71428571428572,110.71428571428572,113.71428571428572,0.0
job-0032,0,114.28571428571429,114.28571428571429,117.28571428571429,0.0
job-0033,1,117.85714285714286,117.85714285714286,160.85714285714286,0.0
job-0034,0,121.42857142857143,121.42857142857143,124.42857142857143,0.0
job-0035,0,125.00000000000001,125.00000000000001,128.0,0.0
job-0036,2,128.57142857142858,128.57142857142858,131.57142857142858,0.0
job-0037,0,132.14285714285714,132.14285714285714,135.14285714285714,0.0
job-0038,2,135.71428571428572,135.71428571428572,138.71428571428572,0.0
job-0039,0,139.2857142857143,139.2857142857143,182.2857142857143,0.0
job-0040,2,142.85714285714286,142.85714285714286,185.85714285714286,0.0
job-0041,3,146.42857142857144,146.42857142857144,149.42857142857144,0.0
job-0042,3,150.0,150.0,153.0,0.0
job-0043,3,153.57142857142858,153.57142857142858,196.57142857142858,0.0
job-0044,1,157.14285714285714,160.85714285714286,163.85714285714286,3.7142857142857224
job-0045,1,160.71428571428572,163.85714285714286,206.85714285714286,3.142857142857139
job-0046,0,164.2857142857143,182.2857142857143,185.2857142857143,18.0
job-0047,0,167.85714285714286,185.2857142857143,188.2857142857143,17.428571428571445
job-0048,2,171.42857142857144,185.85714285714286,188.85714285714286,14.428571428571416
job-0049,0,175.0,188.2857142857143,191.2857142857143,13.285714285714306
job-0050,2,178.57142857142858,188.85714285714286,191.85714285714286,10.285714285714278
job-0051,0,182.14285714285717,191.2857142857143,194.2857142857143,9.142857142857139
job-0052,2,185.71428571428572,191.85714285714286,234.85714285714286,6.142857142857139
job-0053,0,189.2857142857143,194.2857142857143,237.2857142857143,5.0
job-0054,3,192.85714285714286,196.57142857142858,239.57142857142858,3.7142857142857224
job-0055,1,196.42857142857144,206.85714285714286,209.85714285714286,10.428571428571416
job-0056,1,200.0,209.85714285714286,212.85714285714286,9.857142857142861
job-0057,1,203.57142857142858,212.85714285714286,215.85714285714286,9.285714285714278
job-0058,1,207.14285714285717,215.85714285714286,218.85714285714286,8.714285714285694
job-0059,1,210.71428571428572,218.85714285714286,221.85714285714286,8.142857142857139
job-0060,1,214.2857142857143,221.85714285714286,224.85714285714286,7.571428571428555
job-0061,1,217.85714285714286,224.85714285714286,227.85714285714286,7.0
job-0062,1,221.42857142857144,227.85714285714286,230.85714285714286,6.428571428571416
job-0063,1,225.00000000000003,230.85714285714286,233.85714285714286,5.857142857142833
job-0064,1,228.57142857142858,233.85714285714286,276.8571428571429,5.285714285714278
job-0065,2,232.14285714285717,234.85714285714286,237.85714285714286,2.714285714285694
job-0066,0,235.71428571428572,237.2857142857143,240.2857142857143,1.5714285714285836
job-0067,2,239.2857142857143,239.2857142857143,242.2857142857143,0.0
job-0068,3,242.85714285714286,242.85714285714286,245.85714285714286,0.0
job-0069,0,246.42857142857144,246.42857142857144,249.42857142857144,0.0
job-0070,2,250.00000000000003,250.00000000000003,253.00000000000003,0.0
job-0071,3,253.57142857142858,253.57142857142858,256.57142857142856,0.0
job-0072,0,257.14285714285717,257.14285714285717,260.14285714285717,0.0
job-0073,2,260.7142857142857,260.7142857142857,263.7142857142857,0.0
job-0074,3,264.2857142857143,264.2857142857143,267.2857142857143,0.0
job-0075,0,267.8571428571429,267.8571428571429,270.8571428571429,0.0
job-0076,2,271.42857142857144,271.42857142857144,274.42857142857144,0.0
job-0077,3,275.0,275.0,278.0,0.0
job-0078,0,278.5714285714286,278.5714285714286,281.5714285714286,0.0
job-0079,2,282.14285714285717,282.14285714285717,285.14285714285717,0.0
job-0080,1,285.7142857142857,285.7142857142857,288.7142857142857,0.0
job-0081,3,289.2857142857143,289.2857142857143,292.2857142857143,0.0
