id,server,arrival_s,start_s,finish_s,wait_s
job-0000,0,0.0,0.0,11.014487070371311,0.0
job-0001,0,8.841808298997783,11.014487070371311,21.922691324595192,2.172678771373528
job-0002,0,17.738552802667286,21.922691324595192,33.34164991078821,4.184138521927906
job-0003,0,26.862818448678567,33.34164991078821,43.37030446391321,6.478831462109646
job-0004,0,39.568820180026684,43.37030446391321,52.641269294782134,3.8014842838865235
job-0005,0,51.61833141615209,52.641269294782134,65.37841237161555,1.0229378786300458
job-0006,0,60.19766217940526,65.37841237161555,75.06708685168356,5.18075019221029
job-0007,0,71.21437130421477,75.06708685168356,87.55186301992217,3.85271554746879
job-0008,0,80.29777620023111,87.55186301992217,100.56242241971015,7.254086819691054
job-0009,0,92.79750642961065,100.56242241971015,113.24503325867369,7.764915990099496
job-0010,0,105.39361914963106,113.24503325867369,123.8187364448271,7.851414109042622
job-0011,0,114.49204189187064,123.8187364448271,133.10123901179713,9.326694552956454
job-0012,0,125.2003268185923,133.10123901179713,142.80587344387033,7.900912193204832
job-0013,0,137.36990300823018,142.80587344387033,154.7003388932877,5.435970435640144
job-0014,0,146.6507475469154,154.7003388932877,164.57639775650935,8.049591346372296
job-0015,0,158.08206783998324,164.57639775650935,177.12196426260235,6.494329916526112
job-0016,0,168.85398901354426,177.12196426260235,186.890696886814,8.267975249058082
job-0017,0,180.55027394131528,186.890696886814,196.78052580666835,6.340422945498716
job-0018,0,189.98670458113665,196.78052580666835,208.95609023990502,6.793821225531701
job-0019,0,202.19223997641316,208.95609023990502,221.14560818151477,6.763850263491861
job-0020,0,211.3971834074169,221.14560818151477,230.88178347421302,9.748424774097884
job-0021,0,222.46284642663173,230.88178347421302,241.11838921786378,8.418937047581295
job-0022,0,234.78894411721149,241.11838921786378,252.88831222735658,6.329445100652293
job-0023,0,246.29608556401604,252.88831222735658,262.8267840637113,6.59222666334054
job-0024,0,257.49032332608397,262.8267840637113,275.769840379276,5.336460737627306
job-0025,0,267.1952639290445,275.769840379276,285.26677817453276,8.574576450231518
job-0026,0,277.8994543475327,285.26677817453276,296.84436035049976,7.367323827000064
