time_s,V_A,P_A,f_o,f_c,p_o,p_c,z
0,1,760,0.1368,0.05263,40,46,4.4219e-07
0.005,1.0178673576418948,759.9669459613034,0.13680023501811217,0.05262827025528762,40.67274848274277,43.391722708334186,7.060822261109919e-05
0.01,1.0354996818841105,759.9343629550268,0.13680877357484048,0.05262030592360654,41.364012915492054,41.071884085811924,0.00013672449821516353
0.015,1.0529002396503016,759.9022448855485,0.13682521588210236,0.0526064395639077,42.07488506989219,39.00854957871532,0.00019922921711784024
0.02,1.0700723508947967,759.8705855300282,0.13684918317744518,0.052586982694711945,42.80650347994234,37.17315750262047,0.00025851412183199973
0.025,1.087019274184022,759.839378766941,0.13688032170874495,0.05256222328757411,43.56006066440809,35.540484631030665,0.000314924956424322
0.03,1.1037442236570416,759.8086185458573,0.1369182989113869,0.052532429502302615,44.33681019080253,34.08812204174308,0.0003687686898221781
0.035,1.1202503723031945,759.7782988835753,0.13696280003035904,0.05249785310111115,45.13806074980079,32.7959455342847,0.00042032082036557236
0.04,1.1365408473866532,759.7484138725328,0.13701352884696122,0.05245872898822723,45.96518184267557,31.646143067811565,0.00046982500507350227
0.045,1.152618730873399,759.718957681101,0.13707020636390665,0.05241527665092375,46.81960264616389,30.6229461005429,0.0005174967684497878
0.05,1.1684870620588754,759.6899245500155,0.13713256873705373,0.052367702210549316,47.70280595633129,29.71230651367361,0.0005635279583188742
0.055,1.1841488385146872,759.6613087914793,0.137200365983727,0.05231619972779266,48.61632211169819,28.901686092711227,0.0006080896503788392
0.06,1.1996070160910028,759.633104789674,0.137273361254284,0.052260951951340694,49.561721349511934,28.179932112160493,0.0006513338655427699
0.065,1.2148645092702415,759.6053070007292,0.1373513300273603,0.05220213114259324,50.54060259777414,27.53712462839915,0.0006933956773480112
0.07,1.2299241918703823,759.5779099520263,0.13743405914865753,0.052139900010554754,51.554574675791294,26.96442789288685,0.000734395261555722
0.075,1.2447888976357984,759.5509082415772,0.13752134606978664,0.05207441244363494,52.60523625064461,26.453974539228042,0.0007744394935086461
0.08,1.2594614203860244,759.5242965378875,0.137612998667625,0.05200581368400896,53.694163309631705,25.99883049941129,0.0008136224320891825
0.085,1.2739445149335373,759.4980695789703,0.13770883410876594,0.05193424140931039,54.82286239414665,25.592818477159927,0.0008520277542821311
0.09,1.28824089781852,759.4722221714577,0.13780867799659816,0.05185982652213764,55.99271891722687,25.230398482810646,0.0008897304022068292
0.095,1.3023532476497537,759.446749190081,0.1379123640621978,0.051782693410645925,57.20495084630894,24.9066351135485,0.0009267970336198883
0.1,1.3162842055581694,759.4216455770119,0.1380197337413662,0.051702960316773114,58.46054731238449,24.617145048172016,0.0009632867453140002
0.105,1.3300363756651419,759.3969063411656,0.13813063576237017,0.051620739692344916,59.76019431358018,24.358044258481904,0.0009992518004455918
0.11,1.3436123255593233,759.3725265574777,0.138244925737045,0.05153613854970319,61.104190861941994,24.125894324842218,0.0010347383681716714
0.115,1.3570145868983623,759.3485013659931,0.13836246562147253,0.05144925892924174,62.49234181275735,23.917632135094706,0.0010697874923181851
0.12,1.3702456559265723,759.324825970962,0.13848312328569753,0.051360198244992085,63.92384806255707,23.730533916893638,0.001104435586100904
0.125,1.3833079939320603,759.3014956400583,0.13860677218780473,0.051269049547735285,65.3971912956921,23.562170733733325,0.0011387150452596105
0.13,1.3962040277119447,759.2785057034781,0.13873329104551038,0.051175901768753876,66.91001554250646,23.410384831297836,0.0011726545727901775
0.135,1.4089361500339677,759.2558515530454,0.13886256351919923,0.051080839956305114,68.45901486088077,23.273259668607988,0.0012062795912864295
0.14,1.4215067201034453,759.2335286412537,0.13899447790054842,0.05098394549877219,70.03984739325536,23.149096353124325,0.0012396125667197416
0.145,1.433918064023383,759.2115324803591,0.13912892679938227,0.050885296355046926,71.64702749751244,23.036386875856493,0.0012726733764324791
0.15,1.446172475259745,759.189858641374,0.13926580688562415,0.05078496723094424,73.27400273808705,22.93379440825718,0.0013054795798047867
0.155,1.458272215079908,759.1685027532835,0.13940501856057355,0.05068302983148482,74.91293587113485,22.840122310307784,0.0013380468445025801
0.16,1.470219512993558,759.1474605018414,0.13954646581946129,0.05057955290706674,76.55519931926857,22.754320376122518,0.0013703888590984226
0.165,1.4820165672112855,759.1267276289077,0.13969005586269517,0.050474602577892366,78.19096671370859,22.67543893526795,0.0014025179650619776
0.17,1.4936655450218506,759.1062999314554,0.13983569911482827,0.05036824227367637,79.81017426292125,22.602652816795388,0.0014344448250403826
0.17500000000000002,1.5051685832784467,759.0861732607392,0.13998330881182433,0.0502605330596117,81.40206584002318,22.53521610739718,0.0014661790457306681
0.18,1.5165277887433823,759.0663435217763,0.1401328010844287,0.05015153359222534,82.95631871930047,22.47247952985994,0.0014977289371828036
0.185,1.5277452385613939,759.0468066724154,0.1402840946276354,0.0500413003624003,84.46276927342471,22.413860898827856,0.0015291019190980099
0.19,1.5388229806175024,759.0275587230946,0.14043711075645401,0.04992988771993261,85.91233520222089,22.35884832709148,0.0015603044756926656
0.195,1.5497630339662405,759.0085957361251,0.14059177322604186,0.04981734801940821,87.29696296420727,22.306987255691794,0.0015913423334445187
0.2,1.560567389217772,758.9899138253469,0.14074800820308073,0.04970373170051743,88.61022763703221,22.257874888158184,0.001622220536891424
0.20500000000000002,1.57123800891661,758.9715091559104,0.14090574427001046,0.04958908735700621,89.8471312021205,22.211154246542964,0.001652943529669421
0.21,1.5817768279586617,758.9533779435765,0.14106491227479842,0.04947346186263071,91.00475033569735,22.166504816297547,0.0016835152824450465
0.215,1.5921857539276185,758.9355164547745,0.141225445424862,0.04935690038818813,92.08161213622769,22.12364829262759,0.001713939212815856
0.22,1.6024666674881334,758.9179210060813,0.14138727920258112,0.04923944649870827,93.07788223350575,22.082339151850526,0.001744218314391922
0.225,1.6126214227432611,758.9005879638737,0.1415503513434211,0.0491211422097873,93.99499290921582,22.042362380602835,0.0017743551872690117
0.23,1.6226518476092973,758.883513743798,0.14171460175921738,0.04900202806870822,94.83561659115455,22.003526245560945,0.001804352136878724
0.23500000000000001,1.6325597441553923,758.8666948103273,0.14187997250622753,0.04888214319549678,95.60330182601926,21.965664715986104,0.001834211139713632
0.24,1.6423468890013218,758.850127676382,0.142046407729796,0.04876152538091263,96.30249481312657,21.928625960788708,0.0018639340010758508
0.245,1.652015033593712,758.8338089026068,0.14221385360737604,0.04864021108035081,96.93792177996723,21.892282221878016,0.0018935222183034462
0.25,1.6615659046383917,758.817735097144,0.14238225830688397,0.0485182355370464,97.51475592399771,21.85651477054507,0.0019229771871917649
0.255,1.6710012043721,758.8019029147496,0.14255157189438336,0.04839563278215975,98.03822590710143,21.82122131172854,0.001952300099338024
0.26,1.6803226109004026,758.7863090562493,0.1427217462788372,0.04827243568115141,98.5133369039119,21.786315429311014,0.0019814919490232226
0.265,1.689531778590046,758.7709502681356,0.14289273515490458,0.04814867602948442,98.94502767684763,21.75171581136944,0.0020105536809204958
0.27,1.6986303382692436,758.7558233412439,0.14306449385239287,0.048024384511146836,99.33794392506212,21.717359207304494,0.0020394860111679664
0.275,1.7076198977086063,758.7409251110046,0.143236979376672,0.04789959083760294,99.69613035487309,21.68318559319091,0.002068289630629264
0.28,1.7165020417840973,758.7262524557887,0.1434101502003728,0.04777432370742891,100.02368908153295,21.649145874482517,0.0020969650987575535
0.28500000000000003,1.7252783328749945,758.7118022968452,0.14358396627773662,0.04764861088629155,100.32424978342027,21.61519692036263,0.0021255129110383897
0.29,1.7339503111435794,758.697571597515,0.14375838896037704,0.047522479232599564,100.60124464452417,21.581300657386894,0.0021539335110616533
0.295,1.7425194948471354,758.6835573628607,0.14393338098713696,0.04739595473138969,100.85760430685387,21.54742586697664,0.002182227264995627
0.3,1.7509873806593341,758.6697566386111,0.14410890632814727,0.04726906254317305,101.09610414657132,21.513543052377237,0.0022103945318806533
0.305,1.7593554439148051,758.656166510979,0.14428493023153752,0.047141827006400024,101.3190942094654,21.479629324788068,0.002238435595777902
0.31,1.7676251389564523,758.642784105786,0.14446141909847626,0.04701427169519723,101.52863726064092,21.445664043789208,0.002266350725202219
0.315,1.7757978994180976,758.6296065878347,0.14463834042597043,0.046886419446825596,101.72657882985521,21.411628510942002,0.0022941401768660627
0.32,1.7838751384005271,758.616631160653,0.14481566285558017,0.04675829233861215,101.91450727471552,21.37751236232376,0.0023218041073874676
0.325,1.791858248961924,758.6038550653491,0.14499335595613336,0.046629911805981715,102.0937731305328,21.343302659918724,0.0023493427224878607
0.33,1.7997486041243618,758.5912755808101,0.14517139039746954,0.04650129855829087,102.26561926501203,21.30898899573789,0.002376756207280224
0.335,1.807547557405831,758.5788900223738,0.14534973769976103,0.0463724727002422,102.43107555660363,21.27456257505221,0.002404044737290939
0.34,1.815256442906282,758.5666957418689,0.1455283703399449,0.046243453689903465,102.59105732047524,21.24001808002588,0.0024312084531157986
0.34500000000000003,1.8228765756132974,758.5546901269618,0.14570726168425888,0.046114260374362566,102.74637611377184,21.205353446732058,0.0024582474628987746
0.35000000000000003,1.8304092517401622,758.5428706003919,0.14588638589944747,0.045984911034710335,102.89775090102098,21.170565846777563,0.0024851618970814673
0.355,1.8378557488572782,758.5312346199551,0.14606571802025764,0.045855423370503676,103.04573692191903,21.135652171221476,0.002511951901847213
0.36,1.8452173262894924,758.5197796774539,0.14624523381033083,0.04572581455546133,103.19089241365518,21.100611696809896,0.002538617601363842
0.365,1.8524952252178226,758.5085032987329,0.1464249098313262,0.04559610121854322,103.33362326108488,21.065445143994626,0.0025651591109682346
0.37,1.8596906690477806,758.4974030428443,0.14660472334975722,0.04546629949171872,103.47429598385871,21.03015327629745,0.0025915765557182396
0.375,1.8668048635980654,758.486476501709,0.14678465233551866,0.04533642501300915,103.6132220095596,20.994737541323847,0.00261787006139352
0.38,1.8738389973039662,758.4757212997359,0.14696467545274133,0.04520649293323091,103.75065482060528,20.959200439526224,0.002644039749204261
0.385,1.8807942415607284,758.4651350931513,0.14714477199524112,0.045076517957179894,103.88681187542981,20.923544491984067,0.0026700857493352245
0.39,1.8876717507282805,758.4547155700235,0.1473249219493967,0.04494651430685875,104.02188468670221,20.887772247983065,0.002696008201333366
0.395,1.8944726627101858,758.4444604490872,0.14750510584393478,0.04481649581104317,104.15603967926357,20.851886872584735,0.0027218072444908674
0.4,1.9011980990145474,758.4343674796587,0.1476853047915021,0.04468647588257368,104.28943365124572,20.81589154962331,0.00274748302637309
0.405,1.9078491648099192,758.4244344416174,0.14786550053533867,0.04455646749725833,104.42217182994023,20.779790095187554,0.0027730356945698895
0.41000000000000003,1.9144269491830046,758.4146591449041,0.1480456754179642,0.04442648321357623,104.55431849555009,20.74358684991258,0.002798465397791188
0.41500000000000004,1.9209325258927858,758.4050394278598,0.1482258121594235,0.04429653529392198,104.68601193523457,20.707285328335697,0.0028237723025801654
0.42,1.9273669531316857,758.3955731578856,0.14840589401645699,0.044166635622745455,104.81737071319228,20.67088935440275,0.002848956578787713
0.425,1.933731273074408,758.3862582325524,0.14858590498836435,0.04403679559655759,104.94834566439906,20.63440376139419,0.002874018391895782
0.43,1.9400265134355932,758.3770925761352,0.14876582934202126,0.04390702638531869,105.07901900221025,20.59783256049414,0.002898957923593843
0.435,1.9462536870574167,758.3680741406407,0.14894565181011782,0.04377733882718456,105.2094664694704,20.561179745227015,0.00292377536250235
0.44,1.9524137919445819,758.3592009057925,0.14912535762880919,0.043647743408809704,105.33972747294352,20.524449498923463,0.0029484709015882493
0.445,1.958507811033469,758.3504708795615,0.14930493264700273,0.043518250201895654,105.46973808495517,20.487646761939178,0.0029730447313337845
0.45,1.9645367137420984,758.3418820949256,0.14948436292096984,0.04338886910320416,105.59955234015203,20.45077539635586,0.002997497060957263
0.455,1.9705014551661066,758.3334326116295,0.14966363499417562,0.04325960967197645,105.72917689004923,20.41383952543922,0.003021828102608625
0.46,1.9764029762188642,758.3251205158482,0.14984273586986518,0.04313048114010682,105.85861100106645,20.376843668606693,0.003046038069326325
0.465,1.9822422040975733,758.3169439193193,0.1500216529461633,0.0430014924580899,105.98785107684972,20.339792314837805,0.003070127180049595
0.47000000000000003,1.988020052740396,758.3089009584913,0.15020037395290348,0.04287265233974068,106.11689507371608,20.30268951005252,0.0030940956644600333
0.47500000000000003,1.9937374226538953,758.3009897948361,0.15037888700989735,0.04274396922074842,106.24573941285612,20.265539425104123,0.003117943755841342
0.48,1.9993952007982325,758.2932086150072,0.15055718064844248,0.04261545123644553,106.3744149014548,20.228345644700052,0.003141671701112537
0.485,2.0049942615813663,758.2855556290833,0.15073524369164987,0.04248710631923704,106.5029271413012,20.191112103179375,0.0031652797463554865
0.49,2.0105354665087125,758.2780290711494,0.150913065314311,0.0423589421472582,106.63130021104202,20.153842412308602,0.0031887681467991412
0.495,2.016019664358911,758.270627199017,0.15109063503956371,0.042230966152295414,106.75953839884232,20.116540378072383,0.0032121371596168435
0.5,2.0214476912162067,758.2633482942039,0.1512679427556883,0.04210318551198839,106.88759315347492,20.079210424080287,0.0032353870382691237
0.505,2.026820371281044,758.2561906602559,0.15144497859052078,0.041975607222411074,107.01549687348003,20.041855891732666,0.0032585180542457006
0.51,2.0321385165351007,758.2491526235066,0.15162173299529996,0.04184823805230826,107.14325204149378,20.004480453248394,0.0032815304786466587
0.515,2.0374029272246132,758.242232532179,0.15179819672134218,0.04172108456081291,107.27082695809558,19.967087793167263,0.003304424586182456
0.52,2.0426143909731205,758.2354287580416,0.1519743608722251,0.041594153059607675,107.39816180890027,19.92968157155281,0.0033272006565748177
0.525,2.047773684332978,758.2287396933357,0.15215021677367557,0.0414674496881445,107.52530837062484,19.89226497311768,0.0033498589789096194
0.53,2.052881571960688,758.2221637525136,0.1523257560592495,0.0413409803726992,107.65226467032217,19.85484126311689,0.0033723998449940854
0.535,2.0579388076188545,758.2156993703504,0.15250097061125611,0.04121475086715907,107.77898404104161,19.817413703283634,0.003394823549469522
0.54,2.0629461337572237,758.2093450025919,0.1526758525670577,0.04108876673465387,107.9054940886573,19.77998535029752,0.003417130393091282
0.545,2.06790428175195,758.2030991255997,0.1528503943188364,0.04096303335720066,108.03181573760611,19.742559203297205,0.003439320680427673
0.55,2.072813972286717,758.1969602357061,0.15302458851001782,0.04083755594532344,108.15790392181131,19.705138277655106,0.003461394718586176
0.555,2.0776759150942152,758.1909268495693,0.15319842802531758,0.040712339531973875,108.2837594533404,19.667725466783118,0.0034833528193040563
0.56,2.082490809443364,758.1849975032873,0.1533719059746268,0.04058738898676021,108.40940662942499,19.630323588556415,0.003505195297946697
0.5650000000000001,2.0872593442435083,758.1791707522974,0.15354501570235007,0.040462709018845085,108.53481037096333,19.592935414538687,0.0035269224730122457
0.5700000000000001,2.0919821928554634,758.1734451809348,0.15371775088728862,0.04033830409608937,108.65995927471606,19.55556359969956,0.003548534668365499
0.5750000000000001,2.0966600144312366,758.1678193999282,0.15389010549877702,0.040214178476056336,108.78486853117958,19.5182106812683,0.003570032212527103
0.58,2.1012934873541487,758.1622919842846,0.15406207311167555,0.0400903367020635,108.90951535982109,19.480879355338182,0.003591415427680869
0.585,2.105883232412098,758.1568616160923,0.15423364848217988,0.03996678247071994,109.03391232296175,19.44357188266656,0.0036126846549616584
0.59,2.110429910979609,758.1515269019748,0.15440482553400403,0.039843520074743184,109.15805195893333,19.406290828233296,0.0036338402221507376
0.595,2.1149341568250635,758.1462864998922,0.15457559875939686,0.03972055340181981,109.28192245699658,19.369038567424482,0.0036548824652111894
0.6,2.119396566793987,758.1411391364667,0.15474596341094488,0.03959788579789967,109.40550673987127,19.33181722151626,0.003675811731076764
0.605,2.1238177911930034,758.1360834389021,0.15491591363983398,0.039475521393227624,109.5287992447004,19.29462927596296,0.0036966283509916363
0.61,2.1281983845702532,758.1311182124165,0.15508544551365383,0.03935346294865014,109.65181846712466,19.257476547282977,0.0037173326839087697
0.615,2.132538974262756,758.1262421269247,0.15525455365308022,0.039231714259779706,109.77455685020873,19.220361363362294,0.0037379250677873352
0.62,2.1368401385630778,758.121453943521,0.15542323363702515,0.03911027843927112,109.89700339570149,19.183285720333654,0.0037584058541288304
0.625,2.141102433024434,758.1167524655782,0.1555914814851734,0.0389891582861285,110.01914109047298,19.146251463207715,0.003778775400586681
0.63,2.1453264572375166,758.1121364145883,0.15575929236324995,0.038868357206658016,110.1409679669668,19.109260728535684,0.0037990340529099856
0.635,2.149512723267249,758.1076046747005,0.15592666307959677,0.038747877433584925,110.26250472336773,19.07231507127665,0.0038191821792366853
0.64,2.1536618155968634,758.1031559954971,0.1560935890932136,0.03862772216468143,110.38374392660683,19.035416527978576,0.00383922012940712
0.645,2.157774262970715,758.0987892301524,0.15626006688665683,0.038507893868683016,110.50467203592791,18.998566774104123,0.003859148266575057
0.65,2.1618505867068465,758.0945032456441,0.15642609307766397,0.038388394918283726,110.62527249258646,18.961767437768106,0.003878966955606938
0.655,2.165891336759953,758.0902968557151,0.156591663758809,0.03826922805875752,110.74554559570156,18.925020330017535,0.0038986765546551393
0.66,2.1698969904789682,758.0861690089882,0.15675677630514048,0.03815039511888603,110.86551468941671,18.888326802550008,0.003918277437510984
0.665,2.1738680891652065,758.0821185352961,0.15692142696973635,0.038031898730317884,110.9851725491525,18.85168861096967,0.003937769964406808
0.67,2.177805116844862,758.0781443708903,0.1570856129975273,0.03791374081896534,111.10450124502677,18.81510715737043,0.003957154506955486
0.675,2.181708562902086,758.0742454420657,0.157249331541253,0.03779592337615103,111.2234855938884,18.77858387653937,0.0039764314357402285
0.68,2.1855789313875,758.0704206478498,0.15741257949527077,0.03767844857548608,111.34212831989916,18.74212029372181,0.003995601118360256
0.685,2.1894166669937136,758.0666689975071,0.15757535474348205,0.03756131788302469,111.4604565298557,18.705717577071816,0.004014663932948974
0.6900000000000001,2.193222270894671,758.0629893954213,0.1577376542346104,0.037444533434641894,111.57846307860237,18.669377233500864,0.004033620247792126
0.6950000000000001,2.196996185256362,758.0593808555985,0.15789947588323194,0.03732809667988123,111.69612359631115,18.633100423672467,0.004052470440682405
0.7000000000000001,2.200738869730723,758.0558423595547,0.1580608173190576,0.03721200927004344,111.81342521956435,18.596888409928955,0.004071214886689645
0.705,2.204450785335832,758.0523728862468,0.15822167614122426,0.037096272876319794,111.93037402820816,18.56074246407243,0.004089853960448019
0.71,2.2081323465013796,758.048971501136,0.1583820506820003,0.036980888645177866,112.04700151013233,18.524663591708492,0.004108388043153648
0.715,2.211784016739238,758.045637178562,0.15854193850666623,0.036865858273223404,112.16330069964849,18.488653077906633,0.004126817509233827
0.72,2.2154061999580565,758.0423690035748,0.15870133810751882,0.03675118279854912,112.27924825097836,18.45271187870096,0.004145142740077926
0.725,2.218999328505107,758.0391660083912,0.15886024753526803,0.0366368635718701,112.39483903934723,18.41684110541436,0.004163364113960964
0.73,2.22256382249555,758.0360272479503,0.15901866501553605,0.03652290181883453,112.51007326559548,18.381041799644603,0.004181482010781193
0.735,2.226100066604888,758.0329518430236,0.1591765892961836,0.03640929839305996,112.62495300572584,18.345314803996438,0.004199496814847693
0.74,2.229608489166217,758.0299388332853,0.1593340184873713,0.03629605460293603,112.73947308647789,18.309661207311333,0.004217408904929464
0.745,2.2330894121664535,758.0269874559249,0.15949095223586726,0.036183170661806145,112.85364142704347,18.27408155454154,0.004235218668362397
0.75,2.23654326219441,758.0240967538606,0.1596473886795645,0.03607064785817846,112.96745375727494,18.238576917177053,0.0042529264847989716
0.755,2.239970448503141,758.0212658022078,0.159803326206423,0.0359584873023732,113.08090782717382,18.20314827944434,0.004270532735165043
0.76,2.243371374891476,758.0184936862115,0.15995876328307973,0.035846690048648586,113.19400202232671,18.16779659811477,0.004288037800787102
0.765,2.2467463175432445,758.0157797281689,0.1601137001724111,0.03573525587333801,113.30673195534865,18.13252218014884,0.004305442069830868
0.77,2.2500956648496833,758.0131230419453,0.16026813555792288,0.03562418567640948,113.41909567703165,18.097325903863023,0.004322745924448565
0.775,2.25341982814728,758.0105226987843,0.16042206780015603,0.03551348058760264,113.53109173674953,18.062208764410165,0.00433994974556272
0.78,2.2567191883414757,758.0079778264565,0.16057549568798232,0.03540314143192344,113.64271802263396,18.027171601989345,0.004357053915726742
0.785,2.259994026198318,758.0054877387482,0.16072841938814658,0.035293168053619435,113.753978993928,17.9922147797677,0.004374058818828356
0.79,2.263244655185962,758.0030516886999,0.1608808386174273,0.03518356061722041,113.8648769639741,17.957338816694726,0.004390964838319542
0.795,2.266471482811866,758.0006687546671,0.1610327517986645,0.03507432020827065,113.97540807528894,17.922544679692976,0.004407772356399249
