id,server,arrival_s,start_s,finish_s,wait_s
job-0000,0,0.0,0.0,11.32875072109686,0.0
job-0001,0,7.6993349211918645,11.32875072109686,21.374159999746176,3.6294157999049954
job-0002,0,15.89399914897874,21.374159999746176,32.92332333117366,5.480160850767437
job-0003,0,25.73024231666364,32.92332333117366,43.890955869197995,7.193081014510021
job-0004,0,33.86613948358488,43.890955869197995,53.18934044958853,10.024816385613114
job-0005,0,44.67226662157016,53.18934044958853,62.23528690679746,8.517073828018368
job-0006,0,55.14550382290957,62.23528690679746,71.89826339987506,7.089783083887895
job-0007,0,62.61871059625345,71.89826339987506,82.31509430058122,9.279552803621613
job-0008,0,71.0821386305301,82.31509430058122,93.5707676343572,11.232955670051126
job-0009,0,80.33644482039571,93.5707676343572,104.85734348355552,13.234322813961484
job-0010,0,87.9565587042519,104.85734348355552,112.95618055955748,16.90078477930362
job-0011,0,96.71732684749026,112.95618055955748,123.30098285730158,16.238853712067225
job-0012,0,106.35391074148328,123.30098285730158,131.44857663759083,16.9470721158183
job-0013,0,116.82266132423482,131.44857663759083,142.0683613570655,14.625915313356018
job-0014,0,127.44613587509376,142.0683613570655,153.71179494360607,14.62222548197174
job-0015,0,135.25371574513244,153.71179494360607,163.7964754374142,18.458079198473627
job-0016,0,144.63945807966763,163.7964754374142,175.12686330814654,19.157017357746554
job-0017,0,152.5362494739813,175.12686330814654,185.15327701455456,22.590613834165254
job-0018,0,161.22047219875517,185.15327701455456,194.43791340089683,23.932804815799386
job-0019,0,169.9295544928394,194.43791340089683,205.69633198466775,24.50835890805743
job-0020,0,179.65245791069802,205.69633198466775,216.19291552536103,26.043874073969732
job-0021,0,189.14154716896627,216.19291552536103,224.73003863377608,27.05136835639476
job-0022,0,198.11699901653247,224.73003863377608,235.87492592226494,26.6130396172436
job-0023,0,208.50255858290265,235.87492592226494,245.72508227546768,27.372367339362285
job-0024,0,216.92816163239877,245.72508227546768,254.50427281569088,28.796920643068916
job-0025,0,224.970070463565,254.50427281569088,265.7153888179941,29.534202352125874
