id,server,arrival_s,start_s,finish_s,wait_s
job-0000,0,0.0,0.0,2.0,0.0
job-0001,1,3.5714285714285716,3.5714285714285716,5.571428571428571,0.0
job-0002,2,7.142857142857143,7.142857142857143,9.142857142857142,0.0
job-0003,3,10.714285714285715,10.714285714285715,12.714285714285715,0.0
job-0004,0,14.285714285714286,14.285714285714286,16.285714285714285,0.0
job-0005,1,17.857142857142858,17.857142857142858,19.857142857142858,0.0
job-0006,2,21.42857142857143,21.42857142857143,63.42857142857143,0.0
job-0007,3,25.0,25.0,27.0,0.0
job-0008,0,28.571428571428573,28.571428571428573,30.571428571428573,0.0
job-0009,1,32.142857142857146,32.142857142857146,34.142857142857146,0.0
job-0010,3,35.714285714285715,35.714285714285715,37.714285714285715,0.0
job-0011,0,39.285714285714285,39.285714285714285,41.285714285714285,0.0
job-0012,1,42.85714285714286,42.85714285714286,84.85714285714286,0.0
job-0013,3,46.42857142857143,46.42857142857143,48.42857142857143,0.0
job-0014,0,50.0,50.0,52.0,0.0
job-0015,3,53.57142857142858,53.57142857142858,55.57142857142858,0.0
job-0016,0,57.142857142857146,57.142857142857146,59.142857142857146,0.0
job-0017,3,60.714285714285715,60.714285714285715,62.714285714285715,0.0
job-0018,0,64.28571428571429,64.28571428571429,66.28571428571429,0.0
job-0019,3,67.85714285714286,67.85714285714286,69.85714285714286,0.0
job-0020,2,71.42857142857143,71.42857142857143,73.42857142857143,0.0
job-0021,0,75.0,75.0,77.0,0.0
job-0022,3,78.57142857142857,78.57142857142857,80.57142857142857,0.0
job-0023,2,82.14285714285715,82.14285714285715,124.14285714285715,0.0
job-0024,0,85.71428571428572,85.71428571428572,87.71428571428572,0.0
job-0025,3,89.28571428571429,89.28571428571429,91.28571428571429,0.0
job-0026,1,92.85714285714286,92.85714285714286,94.85714285714286,0.0
job-0027,0,96.42857142857143,96.42857142857143,98.42857142857143,0.0
job-0028,3,100.0,100.0,142.0,0.0
job-0029,1,103.57142857142858,103.57142857142858,105.57142857142858,0.0
job-0030,0,107.14285714285715,107.14285714285715,109.14285714285715,0.0
job-0031,1,110.71428571428572,110.71428571428572,112.71428571428572,0.0
job-0032,0,114.28571428571429,114.28571428571429,116.28571428571429,0.0
job-0033,1,117.85714285714286,117.85714285714286,159.85714285714286,0.0
job-0034,0,121.42857142857143,121.42857142857143,123.42857142857143,0.0
